,label,text,target,word_count,char_count,numerics,upper,bangs,flag_words,links,stp_wrd_cnt,text_corr
679,ham,cause freaky lol,0,5,24,0,0,0,0,0,1,cause freaky lol
680,ham,missed cause yelling scrappy miss cant wait come home lonely today,0,22,108,0,1,0,0,0,6,missed cause yelling scrappy miss cant wait come home lonely today
681,ham,hex place talk explain,0,9,46,0,0,1,0,0,3,hex place talk explain
682,ham,log wat sdryb8i,0,7,29,1,1,0,0,0,1,log wat sdry b8i
683,ham,xy going lunch,0,6,22,1,0,0,0,0,0,xy going lunch
684,spam,hi sue 20 years old work lapdancer love sex live bedroom sue 89555 textoperator g2 1da 150ppmsg 18,1,35,158,1,5,0,0,0,8,hi sue 20 years old work lap dancer love sex live bedroom sue 89555 textoperator g2 1da 15 0ppms g 18
685,ham,wanted ask wait finish lect cos lect finishes hour anyway,0,20,86,1,1,0,0,0,7,wanted ask wait finish lect cos lect finishes hour anyway
686,ham,finished work yet,0,6,30,0,0,0,0,0,1,finished work yet
687,ham,every king crying baby every great building map imprtant are today wil reach tomorw gud ni8,0,29,143,0,7,0,0,0,0,every king crying baby every great building map imprtant are today wil reach tomorw gud ni8
688,ham,dearme cherthalain case are coming cochin pls bfore starti shall also reach accordinglyor tell day are comingtmorow engaged ans holiday,0,30,169,0,0,0,0,0,6,dear me chertha la in case are coming cochin pls bfore starti shall also reach accordingly or tell day are coming tmo row engaged ans holiday
689,ham,thanks love torch bold,0,9,42,0,0,0,0,0,4,thanks love torch bold
690,spam,forwarded 448712404000please 08712404000 immediately urgent message waiting,1,15,111,1,1,0,1,0,6,forwarded 44 87 12 40 40 00please 08 71 24 04 00 0 immediately urgent message waiting
691,ham,farm open,0,4,18,0,0,0,0,0,1,farm open
692,ham,sorry trouble buy 4d dad 1405 1680 1843 big 1 small sat and sun thanx,0,24,109,2,0,0,0,0,3,sorry trouble buy 4d dad 14 05 16 80 18 43 big 1 small sat and sun thanx
693,ham,sister law hope great month saying hey abiola,0,15,76,0,0,0,0,0,5,sister law hope great month saying hey abiola
694,ham,purchase stuff today mail po box number,0,16,73,0,0,0,0,0,6,purchase stuff today mail po box number
695,ham,ah poop looks like ill prob send laptop fixed cuz gpu problem,0,21,92,0,0,0,0,0,8,ah poop looks like ill prob send laptop fixed cuz gpu problem
696,ham,good good job like entrepreneurs,0,6,36,0,1,0,0,0,0,good good job like entrepreneurs
697,ham,aight close still around alexs place,0,10,54,0,0,0,0,0,4,aight close still around alexs place
698,ham,meet corporation st outside gap … mind working,0,16,76,0,0,1,0,0,7,meet corporation st outside gap … mind working
699,ham,mum ask buy food home,0,7,29,0,0,0,0,0,1,mum ask buy food home
700,ham,ku also msg reply msg,0,9,40,0,0,0,0,0,3,ku also msg reply msg
701,ham,much are ü willing pay,0,7,28,0,0,0,0,0,1,much are ü willing pay
702,ham,sorry ill later,0,4,22,0,0,0,0,0,0,sorry ill later
703,ham,important prevent dehydration giving enough fluids,0,13,77,0,0,0,0,0,6,important prevent dehydration giving enough fluids
704,ham,thats bit weird even supposed happening good idea sure pub,0,23,109,0,0,1,0,0,11,thats bit weird even supposed happening good idea sure pub
705,ham,true deari sat pray evening felt soso smsd time,0,15,75,0,0,0,0,0,6,true deari sat pray evening felt soso smsd time
706,ham,think away trek long family town sorry,0,17,76,0,2,0,0,0,7,think away trek long family town sorry
707,ham,wanna gym harri,0,7,30,0,0,0,0,0,3,wanna gym harri
708,ham,quite late lar ard 12 anyway wun b drivin,0,10,49,1,0,0,0,0,1,quite late lar ard 12 anyway wun b drivin
709,spam,review keep fantast nokia ngage game deck club nokia wwwcnupdatescomnewsletter unsubscribe alerts reply word,1,24,155,1,2,0,0,2,6,review keep fantast nokia ngage game deck club nokia www cnupdates com newsletter unsubscribe alerts reply word
710,spam,4mths half pr orange line rental latest camera phones free phone 11mths mobilesdirect free 08000938767 update or2stoptxt tcs,1,26,160,2,1,1,2,0,3,4mths half pr orange line rental latest camera phones free phone 11mths mobilesdirect free 08000938767 update or2stoptxt tcs
711,ham,height confidence aeronaut s professors wer calld amp wer askd sit aeroplane aftr sat wer told dat plane ws made students dey hurried plane bt 1 didnt move saidif made studentsthis wont even start datz confidence,0,57,316,2,0,0,0,0,19,height confidence aeronaut s professors wer calld amp wer askd sit aeroplane aftr sat wer told dat plane ws made students dey hurried plane bt 1 didnt move saidif made studentsthis wont even start datz confidence
712,ham,seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke,0,40,195,0,0,0,0,0,22,seems like weird timing night g want come smoke day shit storm attributed always coming making everyone smoke
713,spam,08714712388 10am7pm cost 10p,1,5,37,1,0,0,0,0,1,08 71 47 12 38 8 10am7pm cost 10p
714,ham,save stress person dorm account send account details money sent,0,24,125,0,0,0,0,0,12,save stress person dorm account send account details money sent
715,ham,also knows lunch menu the know,0,11,48,0,1,0,0,0,2,also knows lunch menu the know
716,ham,stuff sell ill tell,0,9,39,0,0,0,0,0,4,stuff sell ill tell
717,spam,449071512431 urgent 2nd attempt contact uu 1250 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary max7 50,1,23,161,3,4,2,2,0,4,44 90 71 51 24 31 urgent 2nd attempt contact uu 1250 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary max7 50
718,ham,book lesson msg work sth going specs membership px3748,0,24,121,0,2,0,0,0,9,book lesson msg work sth going specs membership px 37 48
719,spam,guaranteed 1000 cash 2000 prize claim yr prize customer serv representative 08714712394 10am7pm,1,24,145,1,1,0,2,0,7,guaranteed 1000 cash 2000 prize claim yr prize customer serv representative 08 71 47 12 39 4 10am7pm
720,ham,macha feel upseti assume mindsetbelieve one evening wonderful plans uslet life begin againcall anytime,0,28,162,0,2,0,0,0,13,macha feel upseti assume mindset believe one evening wonderful plans uslet life begin againc all anytime
721,ham,oh send address,0,7,29,0,0,0,0,0,3,oh send address
722,ham,sfine anytime best,0,7,38,0,0,0,0,0,2,sfine anytime best
723,ham,wondar full flim,0,5,25,0,0,0,0,0,1,wondar full flim
724,ham,ya even cookies jelly,0,8,40,0,0,0,0,0,4,ya even cookies jelly
725,ham,world running stillmaybe feeling sameso itor admiti madthen correctionor let lifeand keep running worldmay are also runninglets run,0,42,226,0,0,0,0,0,21,world running still maybe feeling same so it or admiti mad then correction or let life and keep running world may are also running lets run
726,ham,got looks scrumptious daddy wants eat night long,0,13,70,0,0,2,0,0,3,got looks scrumptious daddy wants eat night long
727,ham,cos lar ba dao 1 pm lor never ask ah said would ask fri said ask today,0,35,140,1,2,0,0,0,9,cos lar ba dao 1 pm lor never ask ah said would ask fri said ask today
728,ham,alright omw gotta change order half8th,0,9,47,0,0,0,0,0,3,alright omw gotta change order half8th
729,ham,exactly anyways far jide study visiting,0,12,63,0,0,0,0,0,5,exactly anyways far jide study visiting
730,ham,dunno ask,0,5,17,0,0,0,0,0,1,dunno ask
731,spam,email alertfrom jeri stewartsize 2kbsubject lowcost prescripiton drvgsto listen email 123,1,13,101,1,0,0,0,0,1,email alert from jeri stewart size 2kb subject low cost prescripiton drvgs to listen email 123
732,ham,didnt spring coming early yay,0,8,41,0,0,1,0,0,2,didnt spring coming early yay
733,ham,lol wont feel bad use money take steak dinner,0,19,80,0,2,0,0,0,9,lol wont feel bad use money take steak dinner
734,ham,even trouble convincingjust tel tw tel neglect msgs c read itjust reply,0,26,137,0,0,0,0,0,9,even trouble convincing just tel tw tel neglect msgs c read it just reply
735,ham,leaving qatar tonite search opportunityall went fastpls add prayers dearrakhesh,0,17,103,0,0,0,0,0,6,leaving qatar tonite search opportunity all went fastpls add prayers de arrakhesh
736,ham,one talking,0,7,29,0,0,0,0,0,4,one talking
737,ham,thanks looking really appreciate,0,9,51,0,1,0,0,0,3,thanks looking really appreciate
738,spam,hi customer loyalty offerthe new nokia6650 mobile 10 txtauction word start 81151 4tctxt tc 150pmtmsg,1,25,148,1,5,2,0,0,4,hi customer loyalty offerthe new nokia6650 mobile 10 txtauction word start 81151 4tctxt tc 150pmtmsg
739,ham,wish,0,6,25,0,0,1,0,0,4,wish
740,ham,haha mayb ure rite know well the feeling liked someone gd lor faster find one gals group attached liao,0,31,149,0,2,0,0,0,9,haha mayb ure rite know well the feeling liked someone gd lor faster find one gals group attached liao
741,ham,yes glad made,0,9,38,0,0,0,0,0,4,yes glad made
742,ham,well little time thing good times ahead,0,12,62,0,0,0,0,0,3,well little time thing good times ahead
743,ham,got room soon … hadnt put clocks back til 8 shouted everyone realised 7 wahay another hour bed,0,40,179,1,0,0,0,0,20,got room soon … hadn t put clocks back til 8 shouted everyone realised 7 wahay another hour bed
744,ham,may free gym,0,8,34,0,0,0,1,0,2,may free gym
745,ham,men like shorter ladies gaze eyes,0,9,47,0,0,0,0,0,3,men like shorter ladies gaze eyes
746,ham,dunno jus say lido time 930,0,9,40,0,0,0,0,0,1,dunno jus say lido time 930
747,ham,promise take good care princess run please send p s chance ttyl,0,23,110,0,2,1,0,0,7,promise take good care princess run please send p s chance ttyl
748,spam,subscribed best mobile content serv uk 3 per 10 days send stop 82324 helpline 08706091795,1,25,131,2,3,0,0,0,9,subscribed best mobile content serv uk 3 per 10 days send stop 8 23 24 helpline 08706091795
749,ham,reason weve spoken year anyways great week best exam,0,21,101,0,0,0,0,0,11,reason weve spoken year anyways great week best exam
750,ham,monday next week give full gist,0,9,42,0,0,0,0,0,2,monday next week give full gist
751,spam,realize 40 years well thousands old ladies running around tattoos,1,18,102,1,0,0,0,0,7,realize 40 years well thousands old ladies running around tattoos
752,spam,important customer serv announcement premier,1,9,65,0,1,0,0,0,3,important customer serv announcement premier
753,ham,gimme lip caveboy,0,5,27,0,0,0,0,0,1,gimme lip cave boy
754,ham,library,0,7,31,0,0,0,0,0,4,library
755,ham,realy sorryi recognise number confused are u please,0,16,82,0,0,1,0,0,6,realy sorryi recognise number confused are u please
756,ham,didnt holla,0,5,23,0,0,0,0,0,2,didnt holla
757,ham,cant think anyone spare room top head,0,14,59,0,0,0,0,0,5,cant think anyone spare room top head
758,ham,faith makes things possiblehope makes things worklove makes things beautifulmay three christmasmerry christmas,0,17,133,0,0,2,0,0,4,faith makes things possible hope makes things work love makes things beautiful may three christmas merry christmas
759,ham,made appointment,0,6,33,0,1,0,0,0,3,made appointment
760,ham,youcarlos isare phones vibrate acting might hear texts,0,18,95,0,1,0,0,0,7,you carlos is are phones vibrate acting might hear texts
761,spam,romant paris nights flights 79 book next year 08704439680tscs apply,1,16,95,3,0,0,0,0,2,romant paris nights flights 79 book next year 08 70 44 39 68 0tscs apply
762,ham,grandmas oh dear still ill felt shit morning think hungover another night leave sat,0,28,135,0,1,1,0,0,9,grandmas oh dear still ill felt shit morning think hungover another night leave sat
763,spam,urgent 500 guaranteed award still unclaimed 09066368327 closingdate040902 claimcode m39m51 150pmmorefrommobile2bremovedmobypobox734ls27yf,1,15,159,1,2,1,1,0,1,urgent 500 guaranteed award still unclaimed 09 06 63 68 32 7 closing date04 09 02 claim code m39 m51 15 0pm more from mobile 2bremoved mob ypo box73 4ls2 7yf
764,ham,nothing jus tot would ask cos ba gua went mt faber yest yest jus went already mah today going jus lor,0,32,151,0,0,0,0,0,6,nothing jus tot would ask cos ba gua went mt faber yest yest jus went already mah today going jus lor
765,ham,wishing family merry x mas happy new year advance,0,14,73,0,3,0,0,0,5,wishing family merry x mas happy new year advance
766,spam,awarded city break could win 200 summer shopping spree every wk store 88039 skilgme tscs087147403231winawkage16 150perwksub,1,23,149,1,4,1,1,0,4,awarded city break could win 200 summer shopping spree every wk store 88039 skilgme tscs087147403231winawkage16 150perwksub
767,ham,nt goin got somethin unless meetin dinner lor haha wonder tis time,0,20,103,1,0,0,0,0,4,nt goin got somethin unless meetin dinner lor haha wonder tis time
768,ham,sorry ill later,0,4,22,0,0,0,0,0,0,sorry ill later
769,ham,cant p k phone right pls send message,0,11,51,0,1,0,0,0,2,cant p k phone right pls send message
770,ham,lol know theyre dramat schools already closed tomorrow apparently cant drive inch snow supposed,0,24,137,0,1,1,0,0,8,lol know theyre dramat schools already closed tomorrow apparently cant drive inch snow supposed
771,ham,getting anywhere damn job hunting,0,10,58,0,0,1,0,0,3,getting anywhere damn job hunting
772,ham,lol drunkard hair moment yeah still tonight wats plan,0,19,89,1,1,2,0,0,6,lol drunkard hair moment yeah still tonight wats plan
773,ham,idc weaseling way shit tw row,0,18,81,0,0,0,0,0,10,idc weaseling way shit tw row
774,ham,wil minutes got space,0,13,57,0,1,0,0,0,5,wil minutes got space
775,ham,sleepingand surfing,0,3,26,0,0,0,0,0,0,sleepingand surfing
776,ham,thanks p king trash,0,6,32,0,0,0,0,0,3,thanks p king trash
777,ham,tell friend youre sure want live smokes much spend hours begging come smoke,0,29,145,0,0,0,0,0,15,tell friend youre sure want live smokes much spend hours begging come smoke
778,ham,hi kate lovely tonight ill phone tomorrow got sing guy gave card xxx,0,27,120,0,1,1,0,0,12,hi kate lovely tonight ill phone tomorrow got sing guy gave card xxx
779,ham,happy new year dear brother really miss got number decided send wishing happiness abiola,0,27,143,0,1,0,0,0,9,happy new year dear brother really miss got number decided send wishing happiness abiola
780,ham,means door,0,5,23,0,0,0,0,0,1,means door
781,ham,opinion 1 jada 3 kusruthi lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply,0,26,136,0,0,0,0,0,1,opinion 1 jada 3 kusruthi lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply
782,ham,hmmm thought said hours slave 3 late punish,0,22,94,2,2,0,0,0,5,hmmm thought said hours slave 3 late punish
783,ham,beerage,0,1,8,0,0,0,0,0,0,beerage
784,spam,important customer serv announcement premier freephone 0800 542 0578,1,15,99,3,2,1,0,0,3,important customer serv announcement premier freephone 0800 542 0578
785,ham,think turns like randomlly within 5min opening,0,12,65,0,0,0,0,0,2,think turns like randomlly within 5min opening
786,ham,supposed couldnt make shes still town though,0,14,71,0,0,0,0,0,7,supposed couldnt make shes still town though
787,ham,time fixes spelling sometimes gets completely diff word figure,0,24,117,0,0,0,0,0,10,time fixes spelling sometimes gets completely diff word figure
788,spam,ever thought living good life perfect partner back name age join mobile community 100psms,1,23,129,0,2,0,0,0,7,ever thought living good life perfect partner back name age join mobile community 10 0psms
789,spam,5 free top polyphon tones 087018728737 national rate toppoly tune sent every week subpoly 81618 3 per pole unsub 08718727870,1,26,157,1,1,0,1,0,3,5 free top polyphon tones 08 70 18 72 87 37 national rate top poly tune sent every week subpoly 8 16 18 3 per pole unsub 08718727870
790,ham,gud mrng dear hav n day,0,7,28,0,0,0,0,0,1,gud mrng dear hav n day
791,ham,hoping enjoyed game yesterday sorry ive touch pls know fondly bein thot great week abiola,0,29,150,0,0,0,0,0,11,hoping enjoyed game yesterday sorry ive touch pls know fondly bein thot great week abiola
792,ham,best ur driving tmr,0,8,31,1,0,0,0,0,0,best ur driving tmr
